Source,Ticker,Sentiment,Timestamp
4chan (/biz/),GME,-0.4871,2026-03-15 14:01:32.350045
4chan (/biz/),META,-0.2732,2026-03-15 14:01:32.352506
4chan (/biz/),BTC,0.0516,2026-03-15 14:01:32.357531
4chan (/biz/),GME,-0.9209,2026-03-15 14:01:32.358194
4chan (/biz/),BTC,-0.6124,2026-03-15 14:01:32.361055
4chan (/biz/),BTC,0.0,2026-03-15 14:01:32.363266
4chan (/biz/),BTC,0.1179,2026-03-15 14:01:32.363714
4chan (/biz/),GME,-0.0258,2026-03-15 14:01:32.368912
4chan (/biz/),BTC,0.9809,2026-03-15 14:01:32.376179
4chan (/biz/),BTC,-0.1027,2026-03-15 14:01:32.378583
4chan (/biz/),BTC,0.0,2026-03-15 14:01:32.381665
4chan (/biz/),BTC,0.6394,2026-03-15 14:01:32.384316
4chan (/biz/),BTC,0.9913,2026-03-15 14:01:32.390432
4chan (/biz/),ETH,0.0,2026-03-15 14:01:32.392985
4chan (/biz/),BTC,0.0,2026-03-15 14:01:32.393126
4chan (/biz/),META,-0.4908,2026-03-15 14:01:32.396183
4chan (/biz/),ETH,0.92,2026-03-15 14:01:32.402658
4chan (/biz/),BTC,0.92,2026-03-15 14:01:32.403680
