Source,Ticker,Sentiment,Timestamp
4chan (/biz/),GME,-0.4871,2026-02-12 14:38:03.398595
4chan (/biz/),BTC,0.4019,2026-02-12 14:38:03.407949
4chan (/biz/),BTC,0.0,2026-02-12 14:38:03.408198
4chan (/biz/),TSLA,0.4606,2026-02-12 14:38:03.415717
4chan (/biz/),PLTR,0.4606,2026-02-12 14:38:03.416698
4chan (/biz/),META,-0.5574,2026-02-12 14:38:03.418213
4chan (/biz/),BTC,0.9809,2026-02-12 14:38:03.423089
4chan (/biz/),BTC,0.0,2026-02-12 14:38:03.425725
4chan (/biz/),BTC,-0.9118,2026-02-12 14:38:03.430001
4chan (/biz/),GME,0.2263,2026-02-12 14:38:03.430326
4chan (/biz/),META,-0.9786,2026-02-12 14:38:03.431431
4chan (/biz/),BTC,-0.9305,2026-02-12 14:38:03.439950
4chan (/biz/),BTC,-0.6124,2026-02-12 14:38:03.442350
4chan (/biz/),BTC,-0.2924,2026-02-12 14:38:03.444174
4chan (/biz/),BTC,-0.5267,2026-02-12 14:38:03.444534
4chan (/biz/),BTC,0.0,2026-02-12 14:38:03.445825
4chan (/biz/),BTC,0.0,2026-02-12 14:38:03.448134
