Source,Ticker,Sentiment,Timestamp
4chan (/biz/),BTC,0.6705,2026-02-15 13:59:24.434741
4chan (/biz/),ETH,-0.3182,2026-02-15 13:59:24.435070
4chan (/biz/),BTC,0.3612,2026-02-15 13:59:24.436187
4chan (/biz/),ETH,0.6767,2026-02-15 13:59:24.436936
4chan (/biz/),ETH,-0.9767,2026-02-15 13:59:24.441171
4chan (/biz/),BTC,0.9809,2026-02-15 13:59:24.445216
4chan (/biz/),BTC,0.3612,2026-02-15 13:59:24.445511
4chan (/biz/),GME,-0.4871,2026-02-15 13:59:24.447642
4chan (/biz/),BTC,-0.1779,2026-02-15 13:59:24.450085
4chan (/biz/),BTC,-0.9065,2026-02-15 13:59:24.452131
4chan (/biz/),BTC,-0.6124,2026-02-15 13:59:24.455040
4chan (/biz/),BTC,0.0,2026-02-15 13:59:24.455204
4chan (/biz/),ETH,-0.6823,2026-02-15 13:59:24.456373
4chan (/biz/),BTC,0.3612,2026-02-15 13:59:24.461528
4chan (/biz/),BTC,0.9382,2026-02-15 13:59:24.464503
4chan (/biz/),PLTR,-0.6565,2026-02-15 13:59:24.466814
4chan (/biz/),BTC,-0.5106,2026-02-15 13:59:24.467527
4chan (/biz/),BTC,-0.8133,2026-02-15 13:59:24.470013
4chan (/biz/),BTC,0.0,2026-02-15 13:59:24.470563
4chan (/biz/),BTC,0.0,2026-02-15 13:59:24.471331
4chan (/biz/),ETH,-0.5859,2026-02-15 13:59:24.471888
